id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,loan_status
37841448,8000,36 months,7.49,248.82,A,A4,Police Corporal,10+ years,RENT,93808,Not Verified,debt_consolidation,Debt consolidation,960xx,CA,13.15,Jul-00,685,689,10,0,11835,38.7,29,f,Individual,2,0,Fully Paid
37741487,6000,36 months,8.19,188.55,A,A5,Teacher,10+ years,RENT,61000,Source Verified,other,Other,857xx,AZ,18.5,May-96,675,679,10,0,11738,29.6,38,f,Individual,6,0,Fully Paid
37751428,11200,36 months,12.99,377.32,C,C2,driver,4 years,RENT,47000,Source Verified,debt_consolidation,Debt consolidation,782xx,TX,38.99,Mar-00,670,674,14,0,20825,59.7,40,f,Individual,0,0,Fully Paid
37711505,11200,36 months,11.44,369.02,B,B4,Clinical Nurse Manager,10+ years,RENT,50000,Not Verified,medical,Medical expenses,751xx,TX,24.75,Jan-91,660,664,7,0,13868,61.6,24,f,Individual,1,0,Fully Paid
37751566,10000,60 months,13.66,230.93,C,C3,Research Scientist,2 years,OWN,55000,Not Verified,credit_card,Credit card refinancing,430xx,OH,10.02,Aug-99,660,664,21,1,11483,68.8,62,w,Individual,0,1,Charged Off
37611567,7000,36 months,6.03,213.05,A,A1,sales,9 years,OWN,35000,Not Verified,debt_consolidation,Debt consolidation,630xx,MO,13.17,Mar-79,775,779,11,0,13781,18.5,20,f,Individual,0,0,Fully Paid
37811568,9800,36 months,11.44,322.89,B,B4,service tech,10+ years,MORTGAGE,52000,Not Verified,debt_consolidation,Debt consolidation,328xx,FL,16.82,Jul-94,690,694,13,0,13212,52.6,30,f,Individual,3,0,Fully Paid
37621531,13550,60 months,15.59,326.57,D,D1,Electrician,10+ years,MORTGAGE,61409,Source Verified,debt_consolidation,Debt consolidation,957xx,CA,26.36,3-Jul,670,674,11,0,5346,41.1,21,f,Individual,2,0,Fully Paid
37641514,16000,60 months,13.66,369.48,C,C3,internal auditor senior lll,4 years,RENT,77000,Source Verified,home_improvement,Home improvement,853xx,AZ,19.12,1-Dec,690,694,12,0,21587,54.7,16,f,Individual,0,0,Charged Off
37731460,6000,36 months,12.39,200.41,C,C1,CNA,10+ years,RENT,35000,Source Verified,debt_consolidation,Debt consolidation,104xx,NY,11.66,Nov-00,675,679,11,1,7496,37.3,17,f,Individual,0,1,Fully Paid
37681506,7000,36 months,8.67,221.53,B,B1,owner opertor,10+ years,MORTGAGE,59000,Source Verified,debt_consolidation,Debt consolidation,853xx,AZ,16.84,Jul-95,755,759,11,0,7513,25.1,29,f,Individual,2,0,Fully Paid
37841426,28000,36 months,7.49,870.85,A,A4,Attorney,3 years,MORTGAGE,145000,Source Verified,credit_card,Credit card refinancing,303xx,GA,23.67,5-Aug,680,684,15,0,24483,54.6,23,f,Individual,1,0,Fully Paid
37107234,24000,36 months,8.19,754.18,A,A5,Assembler,10+ years,MORTGAGE,60000,Source Verified,debt_consolidation,Debt consolidation,468xx,IN,11.48,3-Feb,790,794,5,0,10797,27.6,12,f,Individual,2,0,Fully Paid
37781601,12000,36 months,6.99,370.48,A,A3,IT Audit Specialist,10+ years,MORTGAGE,110000,Source Verified,home_improvement,Home improvement,300xx,GA,11.34,May-77,710,714,20,0,29739,49.2,37,w,Individual,5,0,Fully Paid
37701519,7400,36 months,13.66,251.7,C,C3,Manager,8 years,RENT,31000,Not Verified,major_purchase,Major purchase,534xx,WI,20.52,5-Jul,675,679,7,0,4461,69.7,20,f,Individual,0,0,Fully Paid
36119630,20000,60 months,11.99,444.79,B,B5,Manager,5 years,OWN,110000,Source Verified,credit_card,Credit card refinancing,109xx,NY,7.88,Apr-85,695,699,10,0,13446,31.2,16,w,Individual,0,0,Charged Off
37831494,8000,36 months,8.19,251.4,A,A5,Project Manager,2 years,MORTGAGE,90000,Not Verified,credit_card,Credit card refinancing,762xx,TX,19.52,1-Nov,700,704,14,0,55264,67.8,27,f,Individual,2,0,Fully Paid
37740668,22000,60 months,12.99,500.46,C,C2,manager,5 years,RENT,90000,Source Verified,debt_consolidation,Debt consolidation,119xx,NY,15.48,Jan-84,740,744,9,0,7441,31.1,13,w,Individual,0,0,Fully Paid
37711490,20000,60 months,14.99,475.7,C,C5,Senior Associate,1 year,RENT,72000,Source Verified,credit_card,Credit card refinancing,928xx,CA,13.77,Feb-99,695,699,3,0,29137,96.5,8,f,Individual,0,0,Charged Off
37821463,16000,36 months,11.44,527.16,B,B4,Clinical Research Project Manager Health,7 years,MORTGAGE,59055,Not Verified,debt_consolidation,Debt consolidation,481xx,MI,23.27,3-Aug,695,699,15,0,21335,69.5,22,f,Individual,1,0,Fully Paid
37831469,3000,36 months,8.67,94.94,B,B1,IT Manager,2 years,OWN,73000,Not Verified,other,Other,301xx,GA,17.84,Nov-00,695,699,9,0,22648,75,20,f,Individual,1,0,Fully Paid
37701318,12000,36 months,6.49,367.74,A,A2,Operations Assistant,10+ years,MORTGAGE,40000,Not Verified,debt_consolidation,Debt consolidation,530xx,WI,16.89,3-Aug,700,704,8,0,23168,64,17,f,Individual,1,0,Fully Paid
37821474,5375,36 months,18.54,195.78,E,E1,Customer Service Manager,10+ years,MORTGAGE,53000,Source Verified,debt_consolidation,Debt consolidation,972xx,OR,19.95,Nov-91,725,729,7,0,329,8.2,18,f,Individual,1,0,Fully Paid
37601591,10000,36 months,6.99,308.73,A,A3,Owner/Therapist,2 years,OWN,42000,Not Verified,credit_card,Credit card refinancing,235xx,VA,25.89,Nov-95,695,699,18,2,10211,21.1,38,w,Individual,0,2,Fully Paid
37621233,16800,36 months,9.49,538.08,B,B2,Program Manager,7 years,MORTGAGE,83000,Not Verified,credit_card,Credit card refinancing,980xx,WA,14.26,Nov-93,700,704,11,1,10256,64.1,25,f,Individual,3,1,Fully Paid
37671503,23800,36 months,14.99,824.92,C,C5,teacher,10+ years,OWN,55000,Source Verified,debt_consolidation,Debt consolidation,378xx,TN,30.53,Aug-82,720,724,13,0,22914,61.3,17,f,Individual,2,0,Fully Paid
37631502,21600,60 months,12.99,491.36,C,C2,Sergeant,10+ years,RENT,124000,Source Verified,debt_consolidation,Debt consolidation,902xx,CA,18.84,Jul-95,690,694,16,0,11390,69,44,w,Individual,4,0,Fully Paid
37841429,24000,36 months,11.99,797.03,B,B5,Account executive,1 year,MORTGAGE,115000,Source Verified,debt_consolidation,Debt consolidation,982xx,WA,25.19,May-98,675,679,16,0,69327,92.6,29,f,Individual,3,0,Fully Paid
37800714,18000,60 months,17.14,448.71,D,D4,Loan Officer,5 years,MORTGAGE,90000,Not Verified,debt_consolidation,Debt consolidation,403xx,KY,17.51,Sep-95,715,719,10,0,11732,78.2,32,f,Individual,6,0,Fully Paid
37611593,16000,36 months,8.19,502.79,A,A5,"Asst. Vice President, Team Leader",10+ years,MORTGAGE,58000,Source Verified,credit_card,Credit card refinancing,958xx,CA,22.53,Aug-96,730,734,8,0,211982,81.8,11,f,Individual,1,0,Fully Paid
36331431,10225,36 months,15.99,359.44,D,D2,International Project Supervisor,1 year,OWN,76000,Not Verified,debt_consolidation,Debt consolidation,601xx,IL,32.92,Oct-99,685,689,23,0,14869,70.1,52,f,Individual,1,0,Fully Paid
32349399,15000,36 months,11.99,498.15,B,B5,Manager,2 years,OWN,52000,Source Verified,debt_consolidation,Debt consolidation,900xx,CA,23.1,7-Jan,705,709,9,0,10722,85.1,13,w,Individual,0,0,Fully Paid
37831477,24000,36 months,6.03,730.46,A,A1,CFO,2 years,RENT,225000,Not Verified,credit_card,Credit card refinancing,980xx,WA,18.48,Aug-88,715,719,12,0,26869,61.6,29,f,Individual,4,0,Fully Paid
37841428,4000,36 months,9.49,128.12,B,B2,Installer,10+ years,RENT,70000,Not Verified,debt_consolidation,Debt consolidation,980xx,WA,27.25,5-Dec,710,714,18,1,11281,39,25,f,Individual,0,1,Fully Paid
37761295,9600,36 months,11.44,316.3,B,B4,Registered Dental Hygienist,6 years,RENT,65000,Not Verified,debt_consolidation,Debt consolidation,763xx,TX,14.59,Dec-94,670,674,6,0,3422,85.5,31,f,Individual,8,0,Fully Paid
37751581,23000,60 months,15.59,554.32,D,D1,Sales Rep,10+ years,OWN,65000,Source Verified,debt_consolidation,Debt consolidation,751xx,TX,35.28,Aug-91,690,694,13,0,15165,37.9,42,w,Individual,1,0,Charged Off
37721518,10000,36 months,6.03,304.36,A,A1,Hospital Services Coordinator,< 1 year,MORTGAGE,65000,Not Verified,credit_card,Credit card refinancing,217xx,MD,18.95,5-Jan,715,719,12,0,203,1,17,f,Individual,3,0,Fully Paid
37621513,5000,36 months,16.49,177,D,D3,paraprofessional,9 years,MORTGAGE,28000,Not Verified,debt_consolidation,Debt consolidation,852xx,AZ,39.73,Jun-85,670,674,13,1,140432,49.4,29,f,Individual,0,1,Fully Paid
37711464,6500,36 months,12.39,217.11,C,C1,machine operator,10+ years,RENT,43000,Source Verified,other,Other,139xx,NY,20.68,Aug-90,710,714,8,0,32026,74.5,12,f,Individual,0,0,Fully Paid
37721502,9600,36 months,8.19,301.68,A,A5,National Sales Manager,5 years,MORTGAGE,80000,Source Verified,credit_card,Credit card refinancing,606xx,IL,26.32,Sep-82,700,704,9,0,10008,75.8,16,f,Individual,3,0,Fully Paid
37771471,12000,36 months,6.49,367.74,A,A2,Manager,10+ years,MORTGAGE,1.00E+05,Not Verified,debt_consolidation,Debt consolidation,276xx,NC,4.64,2-Oct,745,749,7,0,13431,37.4,16,f,Individual,1,0,Fully Paid
37701461,20000,36 months,13.66,680.26,C,C3,Manager - Corporate Reimbursement,3 years,MORTGAGE,92000,Source Verified,debt_consolidation,Debt consolidation,481xx,MI,26.32,May-96,670,674,24,0,51332,46,41,f,Individual,1,0,Fully Paid
37830811,25000,60 months,15.99,607.82,D,D2,Lead Software Developer,4 years,RENT,120000,Verified,credit_card,Credit card refinancing,921xx,CA,32.41,11-Jun,665,669,18,0,72850,83,22,f,Individual,0,0,Charged Off
37821450,15000,60 months,15.99,364.7,D,D2,Billing Supervisor,10+ years,MORTGAGE,46000,Not Verified,debt_consolidation,Debt consolidation,450xx,OH,17.61,3-May,685,689,7,0,20857,93.5,12,f,Individual,3,0,Fully Paid
37641448,12000,36 months,6.03,365.23,A,A1,Instructor,6 years,MORTGAGE,60000,Source Verified,debt_consolidation,Debt consolidation,275xx,NC,4.06,Sep-94,705,709,10,1,11481,51.3,15,w,Individual,2,1,Fully Paid
37711472,17000,36 months,8.19,534.21,A,A5,Doctor,1 year,RENT,66099,Not Verified,credit_card,Credit card refinancing,065xx,CT,10.35,6-Oct,660,664,33,0,14294,58.3,50,f,Individual,0,0,Fully Paid
37720929,14000,60 months,17.14,349,D,D4,warehouse manager,10+ years,MORTGAGE,90000,Not Verified,debt_consolidation,Debt consolidation,630xx,MO,17.48,4-Apr,675,679,14,0,48724,87.2,33,w,Individual,7,0,Charged Off
37661426,12000,36 months,15.59,419.46,D,D1,Account Executive,10+ years,MORTGAGE,72000,Not Verified,debt_consolidation,Debt consolidation,334xx,FL,14.01,Dec-97,670,674,15,0,35038,75.4,39,f,Individual,3,0,Fully Paid
37611559,25000,36 months,6.03,760.89,A,A1,Director,10+ years,OWN,190000,Source Verified,credit_card,Credit card refinancing,109xx,NY,19.36,Aug-90,700,704,21,0,41222,31.6,45,w,Individual,4,0,Fully Paid
37621480,2500,36 months,7.49,77.76,A,A4,Eligibility Specialist Supervisor,10+ years,MORTGAGE,32000,Not Verified,car,Car financing,630xx,MO,19.58,2-May,675,679,13,1,2787,40.4,36,f,Individual,3,1,Fully Paid
36119381,15000,60 months,17.14,373.92,D,D4,facility service,10+ years,MORTGAGE,42000,Source Verified,home_improvement,Home improvement,190xx,PA,20.66,Jan-97,680,684,8,0,31365,66.5,15,w,Individual,3,0,Charged Off
37801531,15000,36 months,9.49,480.43,B,B2,Business Office Manager,5 years,OWN,60000,Not Verified,debt_consolidation,Debt consolidation,191xx,PA,21.6,Sep-00,700,704,14,0,14553,79.1,23,f,Individual,0,0,Fully Paid
37631465,10000,36 months,6.03,304.36,A,A1,Sr. App Analyst,2 years,RENT,85000,Not Verified,credit_card,Credit card refinancing,112xx,NY,6.72,Jun-00,820,824,6,0,7716,16.4,11,f,Individual,0,0,Fully Paid
37631457,12000,36 months,14.31,411.95,C,C4,Sous chef,10+ years,RENT,43000,Source Verified,credit_card,Credit card refinancing,339xx,FL,34.13,4-Apr,670,674,12,1,12257,51.7,17,f,Individual,0,1,Charged Off
37207932,2500,36 months,6.99,77.19,A,A3,auto tect,10+ years,MORTGAGE,105000,Not Verified,car,Car financing,081xx,NJ,1.61,Nov-85,700,704,7,0,4502,31.7,21,f,Joint App,5,0,Fully Paid
37661445,14400,36 months,14.99,499.12,C,C5,NA,NA,MORTGAGE,64000,Source Verified,debt_consolidation,Debt consolidation,232xx,VA,18.88,Mar-00,705,709,14,0,5050,16.9,26,f,Individual,0,0,Fully Paid
37761468,10000,36 months,8.67,316.47,B,B1,Patent Paralegala,2 years,MORTGAGE,45000,Not Verified,debt_consolidation,Debt consolidation,060xx,CT,15.84,Sep-87,695,699,13,1,4886,44.8,23,f,Individual,2,1,Fully Paid
37611376,15000,36 months,12.99,505.34,C,C2,Assistant Superintendent,10+ years,MORTGAGE,69000,Not Verified,car,Car financing,224xx,VA,25.89,Apr-00,675,679,30,1,3986,29.1,39,w,Individual,3,0,Fully Paid
37801300,18000,60 months,15.59,433.82,D,D1,Patrolman,5 years,MORTGAGE,43000,Not Verified,debt_consolidation,Debt consolidation,260xx,WV,26.37,6-Jun,700,704,11,1,4547,26.3,22,f,Individual,1,0,Fully Paid
37821449,6000,36 months,10.49,194.99,B,B3,Sales Manager,10+ years,RENT,1.00E+05,Not Verified,debt_consolidation,Debt consolidation,917xx,CA,9.99,Nov-97,670,674,12,0,5914,32.1,18,f,Individual,0,0,Fully Paid
37831444,14400,36 months,11.99,478.22,B,B5,IT Specialist,3 years,MORTGAGE,88100,Verified,debt_consolidation,Debt consolidation,782xx,TX,19.55,Apr-93,665,669,13,0,28455,75.5,24,f,Individual,2,0,Fully Paid
37731416,2000,36 months,13.66,68.03,C,C3,Seaman,3 years,RENT,34000,Not Verified,debt_consolidation,Debt consolidation,218xx,MD,18.67,11-Sep,730,734,5,0,2174,21.7,8,f,Individual,0,0,Fully Paid
37611542,3600,36 months,9.49,115.31,B,B2,sales,6 years,RENT,88000,Verified,major_purchase,Major purchase,891xx,NV,21.1,Nov-89,670,674,22,1,16751,43.3,86,f,Individual,3,1,Fully Paid
37621461,8000,36 months,6.03,243.49,A,A1,First Officer,< 1 year,RENT,22500,Not Verified,credit_card,Credit card refinancing,331xx,FL,22.45,5-Jul,720,724,11,0,8674,48.7,24,f,Individual,0,0,Fully Paid
37621487,2800,36 months,15.99,98.43,D,D2,Network Operation,9 years,RENT,60000,Source Verified,debt_consolidation,Debt consolidation,852xx,AZ,24.22,3-Nov,670,674,13,0,10283,77.3,24,f,Individual,0,0,Fully Paid
37601076,15000,36 months,11.99,498.15,B,B5,Instructional Designer,10+ years,MORTGAGE,81900,Not Verified,debt_consolidation,Debt consolidation,852xx,AZ,6.97,Dec-94,665,669,7,0,17436,80.7,22,f,Individual,5,0,Fully Paid
36801518,9600,36 months,8.67,303.81,B,B1,substitute teacher/social worker,3 years,MORTGAGE,46291,Not Verified,credit_card,Credit card refinancing,600xx,IL,9.57,Feb-69,680,684,9,1,2202,32.9,22,w,Individual,3,1,Fully Paid
36281033,10000,36 months,6.49,306.45,A,A2,Mortgage Banker,3 years,MORTGAGE,55000,Not Verified,credit_card,Credit card refinancing,606xx,IL,2.9,Aug-00,785,789,8,0,6637,10,9,f,Individual,1,0,Fully Paid
36019516,10000,36 months,7.49,311.02,A,A4,owner,8 years,MORTGAGE,225000,Source Verified,home_improvement,Home improvement,370xx,TN,7.79,Sep-95,690,694,11,1,25176,26.2,23,f,Individual,4,1,Fully Paid
37671420,1500,36 months,10.49,48.75,B,B3,Customer Support Rep,10+ years,OWN,78000,Not Verified,other,Other,301xx,GA,31.12,Sep-98,665,669,20,0,24698,65.2,49,f,Individual,3,0,Fully Paid
37771432,20000,60 months,23.99,575.25,F,F2,Full time RN,3 years,MORTGAGE,80000,Verified,debt_consolidation,Debt consolidation,021xx,MA,6.59,3-Nov,670,674,20,0,17821,55,37,f,Individual,2,0,Charged Off
37621463,7050,36 months,19.99,261.97,E,E3,GENERAL LEDGER ACCOUNTANT,< 1 year,RENT,52000,Verified,debt_consolidation,Debt consolidation,481xx,MI,22.85,Jan-98,725,729,21,0,4074,13.3,32,f,Individual,1,0,Fully Paid
16402028,6000,36 months,6.49,183.87,A,A2,RN,8 years,MORTGAGE,130000,Not Verified,credit_card,Credit card refinancing,028xx,RI,17.5,Sep-98,675,679,13,0,55925,97.8,29,w,Individual,2,0,Fully Paid
37741416,30000,60 months,24.99,880.37,F,F4,attorney/owner,10+ years,MORTGAGE,97000,Not Verified,other,Other,908xx,CA,23.91,Aug-95,660,664,20,0,23236,48.3,45,f,Individual,7,0,Charged Off
37741435,14700,60 months,22.99,414.32,F,F1,Manager,10+ years,RENT,63000,Verified,debt_consolidation,Debt consolidation,919xx,CA,22.29,Aug-91,660,664,11,1,9858,71.4,26,f,Individual,1,1,Fully Paid
37751532,20000,36 months,10.49,649.96,B,B3,director business development,10+ years,MORTGAGE,310000,Source Verified,debt_consolidation,Debt consolidation,605xx,IL,9.08,Jan-85,670,674,15,0,17323,74.7,25,f,Individual,2,0,Fully Paid
37771406,29975,60 months,11.99,666.63,B,B5,CEO,7 years,MORTGAGE,60000,Source Verified,debt_consolidation,Debt consolidation,103xx,NY,21.47,4-Dec,740,744,17,0,17653,30.3,27,f,Individual,0,0,Fully Paid
37711459,3000,36 months,12.99,101.07,C,C2,Sales Consultant,< 1 year,RENT,50000,Not Verified,other,Other,235xx,VA,13.9,3-Sep,690,694,7,0,967,22.5,17,f,Individual,0,0,Fully Paid
37641419,5875,36 months,16.49,207.98,D,D3,Insurance agent,< 1 year,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,395xx,MS,12.77,Apr-96,685,689,9,1,1219,43.5,22,f,Individual,3,1,Charged Off
37690957,32000,36 months,12.39,1068.83,C,C1,RN CASE MANAGER,3 years,OWN,70000,Verified,debt_consolidation,Debt consolidation,769xx,TX,17.75,Dec-99,715,719,10,0,25295,45.7,20,f,Individual,0,0,Fully Paid
37811487,6600,36 months,8.19,207.4,A,A5,Assembly,4 years,MORTGAGE,65000,Not Verified,debt_consolidation,Debt consolidation,782xx,TX,25.62,2-Nov,705,709,16,0,6838,40.2,39,f,Individual,1,0,Fully Paid
37620902,8475,36 months,15.99,297.92,D,D2,pharmacy tech,10+ years,RENT,25000,Source Verified,debt_consolidation,Debt consolidation,441xx,OH,36.74,May-90,680,684,9,0,13419,43.3,19,f,Individual,0,0,Fully Paid
37631405,31200,60 months,9.49,655.11,B,B2,Product Manager,10+ years,MORTGAGE,83000,Verified,credit_card,Credit card refinancing,535xx,WI,21.91,Sep-99,695,699,13,0,40791,48.6,36,f,Individual,5,0,Fully Paid
37671430,15000,36 months,6.49,459.67,A,A2,System Engineer,10+ years,MORTGAGE,58000,Not Verified,debt_consolidation,Debt consolidation,740xx,OK,6.56,Sep-83,790,794,8,0,10033,22,17,f,Individual,1,0,Charged Off
36797598,35000,60 months,15.59,843.53,D,D1,RN,10+ years,MORTGAGE,150000,Source Verified,home_improvement,Home improvement,927xx,CA,14.47,Jul-92,670,674,20,1,387060,42,39,w,Individual,2,0,Fully Paid
37751483,8000,36 months,11.44,263.58,B,B4,Administrative Director,2 years,MORTGAGE,280000,Source Verified,credit_card,Credit card refinancing,951xx,CA,4.44,Oct-92,670,674,9,0,34817,86.3,17,f,Individual,2,0,Fully Paid
37651351,11075,60 months,15.99,269.27,D,D2,Printing/macine operator,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,Debt consolidation,563xx,MN,30.9,4-Mar,705,709,6,0,3107,20.7,22,w,Individual,3,0,Fully Paid
37691484,35000,36 months,14.31,1201.5,C,C4,Registered Nurse,8 years,RENT,86000,Verified,debt_consolidation,Debt consolidation,900xx,CA,18.69,Mar-93,695,699,8,0,31779,47.9,18,f,Individual,0,0,Fully Paid
37641398,7000,36 months,13.66,238.09,C,C3,Staff RN,10+ years,MORTGAGE,60000,Source Verified,other,Other,928xx,CA,30.49,Apr-94,660,664,11,0,29306,76.9,16,f,Individual,4,0,Fully Paid
37641397,12000,36 months,11.99,398.52,B,B5,CNA,5 years,RENT,34000,Not Verified,debt_consolidation,Debt consolidation,104xx,NY,8.58,Mar-98,675,679,6,0,7813,67.4,11,f,Individual,0,0,Fully Paid
37691476,29000,36 months,17.86,1046.39,D,D5,Military,10+ years,RENT,77000,Verified,debt_consolidation,Debt consolidation,850xx,AZ,25.36,Mar-93,675,679,10,0,19852,64.9,29,f,Individual,3,0,Charged Off
37771414,5000,36 months,11.99,166.05,B,B5,Counsel,10+ years,RENT,185000,Not Verified,debt_consolidation,Debt consolidation,110xx,NY,17.04,Apr-83,665,669,23,0,26525,60.4,44,f,Individual,0,0,Fully Paid
37801484,15000,36 months,8.67,474.7,B,B1,Dean of Student Engagement,1 year,RENT,56000,Not Verified,debt_consolidation,Debt consolidation,595xx,MT,16.06,Nov-93,695,699,13,0,14408,44.6,23,f,Individual,0,0,Fully Paid
37791356,30000,36 months,8.67,949.4,B,B1,Project Manager,2 years,MORTGAGE,122500,Verified,debt_consolidation,Debt consolidation,208xx,MD,12.85,Oct-97,760,764,14,0,29110,33.9,48,f,Individual,4,0,Fully Paid
37831382,20000,60 months,19.24,521.46,E,E2,Optical Manager,5 years,MORTGAGE,62000,Verified,credit_card,Credit card refinancing,548xx,WI,24.06,1-Aug,700,704,10,0,15447,78.8,43,f,Individual,7,0,Fully Paid
37651373,12000,36 months,13.66,408.16,C,C3,Construction worker,10+ years,MORTGAGE,115000,Not Verified,debt_consolidation,Debt consolidation,606xx,IL,8.82,2-Aug,680,684,8,0,5069,40.9,18,f,Individual,1,0,Charged Off
37601500,3600,36 months,9.49,115.31,B,B2,Correctional Counselor II,10+ years,RENT,112000,Not Verified,debt_consolidation,Debt consolidation,937xx,CA,13.78,Jun-00,675,679,16,0,17394,76,30,f,Individual,4,0,Fully Paid
37731388,18000,36 months,6.99,555.71,A,A3,Examiner,5 years,MORTGAGE,82000,Source Verified,credit_card,Credit card refinancing,253xx,WV,19.83,Jan-90,715,719,27,0,114385,21.5,55,w,Individual,5,0,Fully Paid
37751449,15000,60 months,11.44,329.44,B,B4,Supervisor,10+ years,RENT,72000,Source Verified,debt_consolidation,Debt consolidation,913xx,CA,10.27,Jul-00,700,704,14,0,8819,32.9,27,f,Individual,1,0,Fully Paid
37631386,24000,36 months,6.99,740.95,A,A3,System Analyst,10+ years,MORTGAGE,82000,Source Verified,credit_card,Credit card refinancing,296xx,SC,13.9,Jan-78,675,679,10,0,38032,53.9,15,f,Individual,3,0,Fully Paid
37800346,35000,60 months,23.99,1006.68,F,F2,Marketing Analyst,10+ years,MORTGAGE,90000,Verified,debt_consolidation,Debt consolidation,611xx,IL,27.49,2-Jun,690,694,15,0,51021,79.6,41,f,Individual,7,0,Fully Paid
